time,yaw,pitch,roll,acc x,acc y,acc z
2019-06-26 15:38:55.617128,127.72,-78.52,-0.87,-4132,-68,-834
2019-06-26 15:38:55.638133,127.73,-78.52,-0.88,-4133,-71,-835
2019-06-26 15:38:55.658137,127.73,-78.52,-0.88,-4136,-72,-847
2019-06-26 15:38:55.679142,127.72,-78.52,-0.87,-4133,-74,-853
2019-06-26 15:38:55.699165,127.72,-78.52,-0.88,-4126,-66,-837
2019-06-26 15:38:55.720169,127.71,-78.52,-0.88,-4127,-66,-827
2019-06-26 15:38:55.740156,127.71,-78.52,-0.88,-4132,-57,-826
2019-06-26 15:38:55.758160,127.71,-78.52,-0.88,-4125,-58,-840
2019-06-26 15:38:55.777165,127.73,-78.51,-0.88,-4135,-72,-845
2019-06-26 15:38:55.795508,127.73,-78.51,-0.88,-4135,-64,-846
2019-06-26 15:38:55.811132,127.71,-78.52,-0.88,-4131,-68,-827
2019-06-26 15:38:55.826758,127.71,-78.52,-0.88,-4137,-70,-825
2019-06-26 15:38:55.858028,127.71,-78.52,-0.88,-4138,-66,-832
2019-06-26 15:38:55.873654,127.71,-78.52,-0.88,-4136,-69,-843
2019-06-26 15:38:55.889280,127.71,-78.52,-0.88,-4136,-67,-823
2019-06-26 15:38:55.920532,127.71,-78.52,-0.88,-4135,-68,-848
2019-06-26 15:38:55.936162,127.71,-78.52,-0.88,-4143,-63,-838
2019-06-26 15:38:55.951784,127.71,-78.52,-0.88,-4140,-66,-833
2019-06-26 15:38:55.967410,127.71,-78.52,-0.88,-4127,-72,-842
2019-06-26 15:38:55.998667,127.71,-78.52,-0.88,-4137,-65,-834
2019-06-26 15:38:56.014288,127.69,-78.53,-0.88,-4137,-63,-822
2019-06-26 15:38:56.029914,127.69,-78.53,-0.88,-4137,-59,-825
2019-06-26 15:38:56.045540,127.69,-78.53,-0.88,-4134,-60,-827
2019-06-26 15:38:56.076775,127.69,-78.53,-0.88,-4139,-61,-825
2019-06-26 15:38:56.092402,127.69,-78.53,-0.88,-4127,-75,-819
2019-06-26 15:38:56.108028,127.67,-78.54,-0.88,-4130,-69,-820
2019-06-26 15:38:56.123652,127.67,-78.54,-0.88,-4124,-70,-828
2019-06-26 15:38:56.154903,127.67,-78.54,-0.88,-4128,-73,-832
2019-06-26 15:38:56.170530,127.67,-78.54,-0.88,-4125,-70,-823
2019-06-26 15:38:56.186157,127.66,-78.54,-0.88,-4126,-71,-824
2019-06-26 15:38:56.217409,127.67,-78.54,-0.88,-4127,-69,-834
2019-06-26 15:38:56.233035,127.67,-78.54,-0.88,-4130,-67,-846
2019-06-26 15:38:56.248661,127.69,-78.53,-0.88,-4138,-69,-846
2019-06-26 15:38:56.264287,127.68,-78.53,-0.88,-4138,-65,-840
2019-06-26 15:38:56.295540,127.68,-78.53,-0.88,-4142,-69,-844
2019-06-26 15:38:56.311166,127.68,-78.53,-0.88,-4141,-59,-845
2019-06-26 15:38:56.326792,127.68,-78.53,-0.88,-4135,-62,-835
2019-06-26 15:38:56.358044,127.69,-78.53,-0.88,-4137,-67,-829
2019-06-26 15:38:56.373670,127.68,-78.53,-0.88,-4142,-70,-828
2019-06-26 15:38:56.399587,127.68,-78.53,-0.88,-4139,-65,-832
2019-06-26 15:38:56.419593,127.68,-78.53,-0.88,-4142,-72,-847
2019-06-26 15:38:56.436262,127.68,-78.53,-0.88,-4145,-71,-841
2019-06-26 15:38:56.451888,127.68,-78.53,-0.88,-4140,-73,-829
2019-06-26 15:38:56.467515,127.68,-78.53,-0.88,-4129,-68,-827
2019-06-26 15:38:56.483141,127.66,-78.54,-0.88,-4138,-71,-835
2019-06-26 15:38:56.514414,127.65,-78.54,-0.88,-4144,-66,-828
2019-06-26 15:38:56.530035,127.68,-78.53,-0.88,-4137,-67,-842
2019-06-26 15:38:56.545661,127.66,-78.54,-0.88,-4132,-64,-834
2019-06-26 15:38:56.576896,127.66,-78.54,-0.88,-4135,-70,-822
2019-06-26 15:38:56.592544,127.65,-78.54,-0.88,-4133,-68,-833
2019-06-26 15:38:56.608166,127.65,-78.54,-0.88,-4131,-67,-828
2019-06-26 15:38:56.623792,127.65,-78.54,-0.87,-4139,-64,-837
2019-06-26 15:38:56.655044,127.65,-78.54,-0.88,-4144,-70,-845
2019-06-26 15:38:56.670830,127.65,-78.54,-0.88,-4145,-70,-843
2019-06-26 15:38:56.686446,127.65,-78.54,-0.88,-4135,-69,-840
2019-06-26 15:38:56.717548,127.65,-78.54,-0.88,-4136,-73,-831
2019-06-26 15:38:56.733318,127.65,-78.54,-0.88,-4137,-68,-838
2019-06-26 15:38:56.748957,127.65,-78.54,-0.88,-4132,-76,-844
2019-06-26 15:38:56.780219,127.67,-78.53,-0.88,-4136,-66,-855
2019-06-26 15:38:56.796956,127.67,-78.53,-0.88,-4130,-66,-857
2019-06-26 15:38:56.817977,127.67,-78.53,-0.88,-4134,-64,-838
2019-06-26 15:38:56.837982,127.67,-78.53,-0.88,-4135,-62,-831
2019-06-26 15:38:56.858987,127.67,-78.53,-0.88,-4129,-59,-840
2019-06-26 15:38:56.878991,127.66,-78.53,-0.87,-4128,-66,-838
2019-06-26 15:38:56.898996,127.66,-78.53,-0.87,-4125,-69,-839
2019-06-26 15:38:56.919982,127.66,-78.53,-0.87,-4130,-72,-833
2019-06-26 15:38:56.939987,127.66,-78.53,-0.87,-4125,-66,-843
2019-06-26 15:38:56.959992,127.66,-78.53,-0.87,-4125,-59,-837
2019-06-26 15:38:56.977997,127.66,-78.53,-0.87,-4135,-64,-842
2019-06-26 15:38:56.998000,127.66,-78.53,-0.87,-4126,-63,-840
2019-06-26 15:38:57.018006,127.66,-78.53,-0.87,-4133,-58,-842
2019-06-26 15:38:57.038009,127.69,-78.52,-0.87,-4123,-65,-840
2019-06-26 15:38:57.059014,127.69,-78.52,-0.87,-4127,-70,-838
2019-06-26 15:38:57.079018,127.69,-78.52,-0.87,-4129,-72,-842
2019-06-26 15:38:57.100041,127.69,-78.52,-0.87,-4132,-71,-830
2019-06-26 15:38:57.120028,127.66,-78.53,-0.87,-4141,-67,-820
2019-06-26 15:38:57.137031,127.66,-78.53,-0.87,-4138,-65,-842
2019-06-26 15:38:57.158036,127.69,-78.52,-0.87,-4127,-63,-849
2019-06-26 15:38:57.178040,127.69,-78.52,-0.87,-4122,-68,-852
2019-06-26 15:38:57.198045,127.69,-78.52,-0.86,-4127,-69,-848
2019-06-26 15:38:57.219050,127.68,-78.52,-0.86,-4127,-63,-830
2019-06-26 15:38:57.239054,127.68,-78.52,-0.86,-4134,-61,-846
2019-06-26 15:38:57.260059,127.68,-78.52,-0.86,-4129,-54,-853
2019-06-26 15:38:57.280063,127.68,-78.52,-0.86,-4133,-55,-840
2019-06-26 15:38:57.300068,127.68,-78.52,-0.86,-4132,-59,-836
2019-06-26 15:38:57.317073,127.68,-78.52,-0.86,-4125,-67,-831
2019-06-26 15:38:57.338078,127.68,-78.52,-0.86,-4132,-68,-845
2019-06-26 15:38:57.358081,127.69,-78.52,-0.85,-4127,-63,-838
2019-06-26 15:38:57.378085,127.69,-78.52,-0.85,-4122,-63,-838
2019-06-26 15:38:57.399090,127.69,-78.52,-0.85,-4123,-56,-837
2019-06-26 15:38:57.419096,127.68,-78.52,-0.85,-4125,-67,-833
2019-06-26 15:38:57.440100,127.68,-78.52,-0.86,-4118,-74,-823
2019-06-26 15:38:57.460103,127.68,-78.52,-0.86,-4124,-74,-835
2019-06-26 15:38:57.480107,127.68,-78.52,-0.85,-4118,-68,-830
2019-06-26 15:38:57.498111,127.69,-78.52,-0.85,-4121,-65,-833
2019-06-26 15:38:57.518117,127.68,-78.52,-0.85,-4123,-65,-848
2019-06-26 15:38:57.539122,127.70,-78.51,-0.85,-4120,-64,-843
2019-06-26 15:38:57.559126,127.68,-78.52,-0.85,-4123,-57,-837
2019-06-26 15:38:57.579131,127.68,-78.52,-0.85,-4123,-57,-839
2019-06-26 15:38:57.599135,127.68,-78.52,-0.85,-4121,-60,-828
2019-06-26 15:38:57.620140,127.70,-78.51,-0.85,-4119,-62,-842
2019-06-26 15:38:57.640145,127.70,-78.51,-0.85,-4121,-64,-828
2019-06-26 15:38:57.657148,127.68,-78.51,-0.85,-4125,-64,-841
2019-06-26 15:38:57.678153,127.68,-78.51,-0.85,-4127,-69,-846
2019-06-26 15:38:57.698158,127.68,-78.51,-0.85,-4122,-66,-850
2019-06-26 15:38:57.718162,127.68,-78.51,-0.85,-4131,-67,-838
2019-06-26 15:38:57.739169,127.68,-78.51,-0.85,-4119,-66,-826
2019-06-26 15:38:57.759171,127.68,-78.51,-0.85,-4121,-64,-826
2019-06-26 15:38:57.780177,127.68,-78.51,-0.85,-4118,-65,-844
2019-06-26 15:38:57.800181,127.68,-78.51,-0.85,-4120,-74,-835
2019-06-26 15:38:57.820185,127.68,-78.51,-0.85,-4116,-72,-824
2019-06-26 15:38:57.837190,127.65,-78.52,-0.85,-4118,-76,-830
2019-06-26 15:38:57.858194,127.65,-78.52,-0.85,-4123,-73,-830
2019-06-26 15:38:57.879199,127.68,-78.51,-0.85,-4118,-66,-833
2019-06-26 15:38:57.899203,127.65,-78.52,-0.85,-4119,-66,-822
2019-06-26 15:38:57.919207,127.65,-78.52,-0.85,-4121,-76,-812
2019-06-26 15:38:57.939212,127.65,-78.52,-0.85,-4124,-65,-816
2019-06-26 15:38:57.960217,127.65,-78.52,-0.85,-4116,-67,-830
2019-06-26 15:38:57.980221,127.63,-78.53,-0.85,-4117,-69,-812
2019-06-26 15:38:58.000226,127.63,-78.53,-0.85,-4121,-75,-812
2019-06-26 15:38:58.017229,127.65,-78.53,-0.85,-4126,-72,-819
2019-06-26 15:38:58.038234,127.65,-78.53,-0.85,-4125,-68,-816
2019-06-26 15:38:58.058238,127.63,-78.53,-0.85,-4132,-72,-843
2019-06-26 15:38:58.079244,127.63,-78.53,-0.85,-4128,-67,-845
2019-06-26 15:38:58.099266,127.63,-78.53,-0.85,-4132,-60,-839
2019-06-26 15:38:58.119252,127.63,-78.53,-0.85,-4123,-59,-829
2019-06-26 15:38:58.140275,127.63,-78.53,-0.85,-4131,-65,-835
2019-06-26 15:38:58.160280,127.63,-78.53,-0.85,-4132,-68,-842
2019-06-26 15:38:58.177265,127.63,-78.53,-0.85,-4129,-68,-835
2019-06-26 15:38:58.198271,127.61,-78.53,-0.85,-4127,-67,-833
2019-06-26 15:38:58.218275,127.62,-78.53,-0.84,-4134,-61,-837
2019-06-26 15:38:58.239280,127.62,-78.53,-0.84,-4128,-63,-847
2019-06-26 15:38:58.259284,127.62,-78.53,-0.84,-4130,-66,-838
2019-06-26 15:38:58.279288,127.62,-78.53,-0.85,-4122,-69,-817
2019-06-26 15:38:58.299293,127.62,-78.53,-0.85,-4133,-71,-825
2019-06-26 15:38:58.320299,127.62,-78.53,-0.85,-4126,-70,-830
2019-06-26 15:38:58.340302,127.62,-78.53,-0.85,-4128,-73,-837
2019-06-26 15:38:58.357306,127.62,-78.53,-0.85,-4131,-66,-828
2019-06-26 15:38:58.378311,127.62,-78.53,-0.85,-4134,-71,-832
2019-06-26 15:38:58.398315,127.62,-78.53,-0.85,-4140,-70,-820
2019-06-26 15:38:58.419320,127.62,-78.53,-0.85,-4138,-72,-824
2019-06-26 15:38:58.439343,127.61,-78.53,-0.86,-4131,-68,-834
2019-06-26 15:38:58.459347,127.61,-78.53,-0.86,-4138,-70,-840
2019-06-26 15:38:58.479352,127.64,-78.52,-0.86,-4130,-72,-837
2019-06-26 15:38:58.500356,127.61,-78.53,-0.86,-4134,-73,-832
2019-06-26 15:38:58.520361,127.61,-78.53,-0.86,-4130,-68,-831
2019-06-26 15:38:58.538365,127.61,-78.53,-0.86,-4135,-62,-839
2019-06-26 15:38:58.558370,127.61,-78.53,-0.86,-4133,-61,-826
2019-06-26 15:38:58.578374,127.62,-78.53,-0.86,-4132,-70,-830
2019-06-26 15:38:58.599379,127.62,-78.53,-0.86,-4128,-66,-818
2019-06-26 15:38:58.619365,127.59,-78.54,-0.86,-4130,-74,-822
2019-06-26 15:38:58.639371,127.59,-78.54,-0.86,-4139,-71,-823
2019-06-26 15:38:58.660375,127.59,-78.54,-0.86,-4138,-70,-837
2019-06-26 15:38:58.680379,127.62,-78.53,-0.86,-4137,-70,-847
2019-06-26 15:38:58.697383,127.61,-78.53,-0.86,-4139,-66,-851
2019-06-26 15:38:58.718388,127.61,-78.53,-0.86,-4140,-66,-839
2019-06-26 15:38:58.738392,127.61,-78.53,-0.86,-4134,-61,-831
2019-06-26 15:38:58.759397,127.62,-78.53,-0.86,-4139,-66,-824
2019-06-26 15:38:58.779402,127.61,-78.53,-0.86,-4141,-58,-840
2019-06-26 15:38:58.799406,127.61,-78.53,-0.86,-4140,-68,-853
2019-06-26 15:38:58.819411,127.64,-78.52,-0.86,-4141,-75,-838
2019-06-26 15:38:58.840415,127.63,-78.52,-0.87,-4140,-76,-843
2019-06-26 15:38:58.860421,127.61,-78.53,-0.87,-4141,-72,-825
2019-06-26 15:38:58.877424,127.61,-78.53,-0.87,-4133,-67,-832
2019-06-26 15:38:58.898428,127.61,-78.53,-0.87,-4131,-66,-833
2019-06-26 15:38:58.918434,127.61,-78.53,-0.87,-4133,-65,-830
2019-06-26 15:38:58.939437,127.59,-78.53,-0.86,-4132,-58,-843
2019-06-26 15:38:58.959441,127.59,-78.53,-0.86,-4140,-69,-837
2019-06-26 15:38:58.979447,127.59,-78.53,-0.86,-4140,-68,-830
2019-06-26 15:38:59.000452,127.59,-78.53,-0.86,-4138,-69,-836
2019-06-26 15:38:59.020456,127.59,-78.53,-0.86,-4135,-69,-845
2019-06-26 15:38:59.040460,127.59,-78.53,-0.86,-4143,-58,-856
2019-06-26 15:38:59.058465,127.60,-78.53,-0.86,-4137,-59,-849
2019-06-26 15:38:59.078469,127.59,-78.53,-0.85,-4141,-60,-846
2019-06-26 15:38:59.099474,127.61,-78.52,-0.85,-4146,-67,-845
2019-06-26 15:38:59.119478,127.58,-78.53,-0.86,-4141,-70,-822
2019-06-26 15:38:59.139482,127.58,-78.53,-0.86,-4139,-71,-823
2019-06-26 15:38:59.159487,127.58,-78.53,-0.86,-4136,-63,-844
2019-06-26 15:38:59.180492,127.60,-78.52,-0.86,-4133,-66,-852
2019-06-26 15:38:59.200496,127.60,-78.52,-0.86,-4132,-63,-848
2019-06-26 15:38:59.217518,127.60,-78.52,-0.86,-4141,-57,-846
2019-06-26 15:38:59.238505,127.60,-78.52,-0.86,-4141,-60,-836
2019-06-26 15:38:59.258527,127.60,-78.52,-0.86,-4138,-68,-838
2019-06-26 15:38:59.278514,127.60,-78.52,-0.86,-4142,-64,-847
2019-06-26 15:38:59.299537,127.60,-78.52,-0.86,-4135,-63,-842
2019-06-26 15:38:59.319524,127.59,-78.52,-0.85,-4131,-75,-844
2019-06-26 15:38:59.340527,127.59,-78.52,-0.85,-4135,-75,-851
2019-06-26 15:38:59.360537,127.59,-78.52,-0.85,-4126,-68,-844
2019-06-26 15:38:59.380536,127.59,-78.52,-0.85,-4126,-69,-836
2019-06-26 15:38:59.398542,127.59,-78.52,-0.85,-4125,-64,-827
2019-06-26 15:38:59.418547,127.60,-78.52,-0.86,-4131,-67,-825
2019-06-26 15:38:59.438552,127.59,-78.52,-0.85,-4125,-63,-828
2019-06-26 15:38:59.459555,127.59,-78.52,-0.85,-4132,-66,-840
2019-06-26 15:38:59.479559,127.59,-78.52,-0.85,-4134,-64,-842
2019-06-26 15:38:59.499563,127.60,-78.52,-0.85,-4139,-61,-830
2019-06-26 15:38:59.520569,127.57,-78.53,-0.85,-4138,-68,-824
2019-06-26 15:38:59.540573,127.57,-78.53,-0.85,-4137,-60,-834
2019-06-26 15:38:59.561578,127.59,-78.52,-0.85,-4135,-69,-839
2019-06-26 15:38:59.578585,127.59,-78.52,-0.85,-4133,-75,-848
2019-06-26 15:38:59.598586,127.59,-78.52,-0.85,-4135,-71,-853
2019-06-26 15:38:59.619592,127.59,-78.52,-0.85,-4127,-66,-843
2019-06-26 15:38:59.639595,127.59,-78.52,-0.85,-4132,-65,-832
2019-06-26 15:38:59.659599,127.59,-78.52,-0.85,-4128,-68,-830
2019-06-26 15:38:59.679604,127.58,-78.52,-0.86,-4117,-68,-844
2019-06-26 15:38:59.700609,127.59,-78.52,-0.85,-4124,-65,-847
2019-06-26 15:38:59.720613,127.58,-78.52,-0.85,-4121,-66,-834
2019-06-26 15:38:59.737617,127.58,-78.52,-0.85,-4127,-65,-845
2019-06-26 15:38:59.758622,127.58,-78.52,-0.85,-4137,-77,-830
2019-06-26 15:38:59.778627,127.58,-78.52,-0.85,-4135,-77,-815
2019-06-26 15:38:59.798630,127.59,-78.52,-0.85,-4124,-75,-833
2019-06-26 15:38:59.819635,127.59,-78.52,-0.85,-4114,-72,-829
2019-06-26 15:38:59.839640,127.58,-78.52,-0.86,-4118,-71,-842
2019-06-26 15:38:59.860645,127.58,-78.52,-0.86,-4118,-68,-843
2019-06-26 15:38:59.880650,127.58,-78.52,-0.86,-4128,-74,-835
2019-06-26 15:38:59.900654,127.58,-78.52,-0.86,-4132,-67,-830
2019-06-26 15:38:59.918660,127.59,-78.52,-0.85,-4124,-68,-828
2019-06-26 15:38:59.938662,127.58,-78.52,-0.86,-4127,-66,-832
2019-06-26 15:38:59.958666,127.58,-78.52,-0.86,-4121,-67,-854
2019-06-26 15:38:59.979673,127.58,-78.52,-0.86,-4125,-65,-845
2019-06-26 15:38:59.999676,127.58,-78.52,-0.86,-4129,-65,-839
2019-06-26 15:39:00.020683,127.58,-78.52,-0.86,-4126,-67,-837
2019-06-26 15:39:00.040685,127.58,-78.52,-0.86,-4117,-78,-823
2019-06-26 15:39:00.060688,127.58,-78.52,-0.86,-4119,-68,-835
2019-06-26 15:39:00.077693,127.59,-78.52,-0.86,-4123,-73,-824
2019-06-26 15:39:00.098697,127.59,-78.52,-0.86,-4122,-68,-825
2019-06-26 15:39:00.118702,127.59,-78.52,-0.86,-4123,-61,-843
2019-06-26 15:39:00.138706,127.58,-78.52,-0.86,-4126,-59,-845
2019-06-26 15:39:00.159711,127.58,-78.52,-0.86,-4131,-64,-833
2019-06-26 15:39:00.179715,127.60,-78.52,-0.86,-4124,-62,-834
2019-06-26 15:39:00.200720,127.60,-78.52,-0.86,-4134,-63,-844
2019-06-26 15:39:00.220725,127.60,-78.51,-0.86,-4138,-66,-844
2019-06-26 15:39:00.241731,127.60,-78.51,-0.86,-4129,-69,-844
2019-06-26 15:39:00.258735,127.61,-78.52,-0.87,-4120,-63,-835
2019-06-26 15:39:00.278739,127.61,-78.52,-0.87,-4123,-68,-833
2019-06-26 15:39:00.299744,127.61,-78.52,-0.87,-4124,-68,-845
2019-06-26 15:39:00.319748,127.63,-78.51,-0.87,-4120,-62,-841
2019-06-26 15:39:00.339752,127.59,-78.52,-0.86,-4120,-61,-832
2019-06-26 15:39:00.359757,127.61,-78.52,-0.87,-4110,-74,-834
2019-06-26 15:39:00.380763,127.63,-78.51,-0.87,-4120,-74,-831
2019-06-26 15:39:00.400766,127.63,-78.51,-0.87,-4124,-71,-828
2019-06-26 15:39:00.420770,127.59,-78.52,-0.86,-4126,-70,-825
2019-06-26 15:39:00.437775,127.59,-78.52,-0.86,-4127,-59,-822
2019-06-26 15:39:00.458780,127.59,-78.52,-0.86,-4120,-63,-818
2019-06-26 15:39:00.478784,127.59,-78.52,-0.86,-4127,-59,-834
2019-06-26 15:39:00.499790,127.59,-78.52,-0.86,-4122,-57,-832
2019-06-26 15:39:00.519793,127.60,-78.52,-0.86,-4131,-63,-816
2019-06-26 15:39:00.540799,127.57,-78.52,-0.86,-4132,-65,-831
2019-06-26 15:39:00.560803,127.59,-78.53,-0.87,-4137,-70,-820
2019-06-26 15:39:00.580807,127.59,-78.53,-0.87,-4128,-64,-837
2019-06-26 15:39:00.597811,127.61,-78.52,-0.87,-4132,-66,-843
2019-06-26 15:39:00.618816,127.59,-78.53,-0.87,-4132,-64,-839
2019-06-26 15:39:00.638820,127.59,-78.53,-0.87,-4125,-67,-823
2019-06-26 15:39:00.658825,127.59,-78.53,-0.87,-4123,-62,-823
2019-06-26 15:39:00.679830,127.59,-78.53,-0.87,-4116,-71,-833
2019-06-26 15:39:00.699834,127.59,-78.53,-0.87,-4125,-61,-838
2019-06-26 15:39:00.719838,127.62,-78.51,-0.86,-4130,-64,-848
2019-06-26 15:39:00.740843,127.60,-78.51,-0.86,-4128,-65,-838
2019-06-26 15:39:00.760848,127.62,-78.51,-0.86,-4132,-69,-835
2019-06-26 15:39:00.777853,127.61,-78.52,-0.87,-4132,-74,-826
2019-06-26 15:39:00.798857,127.61,-78.52,-0.87,-4126,-72,-828
2019-06-26 15:39:00.818861,127.59,-78.53,-0.87,-4129,-71,-823
2019-06-26 15:39:00.839866,127.61,-78.52,-0.87,-4129,-67,-833
2019-06-26 15:39:00.859870,127.61,-78.52,-0.87,-4134,-64,-833
2019-06-26 15:39:00.879874,127.59,-78.53,-0.87,-4142,-57,-827
2019-06-26 15:39:00.900879,127.58,-78.53,-0.87,-4129,-59,-818
2019-06-26 15:39:00.920883,127.58,-78.53,-0.87,-4125,-66,-811
2019-06-26 15:39:00.940888,127.56,-78.54,-0.87,-4126,-61,-824
2019-06-26 15:39:00.957892,127.56,-78.54,-0.87,-4129,-70,-825
2019-06-26 15:39:00.978915,127.57,-78.54,-0.88,-4125,-73,-824
2019-06-26 15:39:00.998901,127.57,-78.54,-0.88,-4122,-65,-833
2019-06-26 15:39:01.019905,127.57,-78.54,-0.88,-4136,-55,-807
2019-06-26 15:39:01.039910,127.55,-78.54,-0.88,-4135,-60,-822
2019-06-26 15:39:01.059915,127.55,-78.55,-0.87,-4130,-59,-821
2019-06-26 15:39:01.080920,127.55,-78.54,-0.88,-4121,-69,-827
2019-06-26 15:39:01.100924,127.57,-78.54,-0.88,-4121,-66,-832
2019-06-26 15:39:01.117929,127.57,-78.54,-0.88,-4138,-70,-838
2019-06-26 15:39:01.138934,127.57,-78.54,-0.88,-4142,-69,-833
2019-06-26 15:39:01.158955,127.55,-78.54,-0.88,-4133,-68,-827
2019-06-26 15:39:01.179960,127.54,-78.54,-0.88,-4136,-64,-835
2019-06-26 15:39:01.199948,127.54,-78.55,-0.88,-4137,-64,-832
2019-06-26 15:39:01.219969,127.54,-78.55,-0.88,-4146,-58,-821
2019-06-26 15:39:01.240974,127.52,-78.55,-0.88,-4138,-55,-823
2019-06-26 15:39:01.260960,127.53,-78.55,-0.87,-4134,-59,-824
2019-06-26 15:39:01.280983,127.52,-78.55,-0.88,-4138,-67,-816
2019-06-26 15:39:01.297969,127.50,-78.56,-0.87,-4140,-61,-836
2019-06-26 15:39:01.318973,127.51,-78.55,-0.87,-4133,-66,-839
2019-06-26 15:39:01.338977,127.51,-78.55,-0.87,-4129,-61,-851
2019-06-26 15:39:01.359983,127.51,-78.55,-0.87,-4126,-64,-849
2019-06-26 15:39:01.379987,127.51,-78.55,-0.87,-4129,-64,-841
2019-06-26 15:39:01.399991,127.51,-78.55,-0.87,-4135,-69,-841
2019-06-26 15:39:01.420996,127.51,-78.55,-0.87,-4128,-71,-834
2019-06-26 15:39:01.441003,127.52,-78.54,-0.87,-4132,-72,-844
2019-06-26 15:39:01.462007,127.53,-78.55,-0.87,-4129,-74,-848
2019-06-26 15:39:01.479011,127.53,-78.55,-0.88,-4127,-80,-835
2019-06-26 15:39:01.499014,127.53,-78.55,-0.88,-4124,-84,-849
2019-06-26 15:39:01.520018,127.53,-78.55,-0.88,-4127,-79,-846
2019-06-26 15:39:01.540022,127.53,-78.55,-0.88,-4131,-71,-834
2019-06-26 15:39:01.560027,127.53,-78.55,-0.88,-4129,-69,-838
2019-06-26 15:39:01.580032,127.53,-78.55,-0.88,-4133,-67,-844
2019-06-26 15:39:01.601037,127.55,-78.54,-0.88,-4135,-67,-853
2019-06-26 15:39:01.621041,127.55,-78.54,-0.88,-4129,-69,-840
2019-06-26 15:39:01.638063,127.52,-78.55,-0.88,-4132,-63,-832
2019-06-26 15:39:01.659068,127.53,-78.55,-0.88,-4128,-61,-825
2019-06-26 15:39:01.679073,127.52,-78.55,-0.88,-4138,-67,-833
2019-06-26 15:39:01.699058,127.52,-78.55,-0.88,-4134,-62,-835
2019-06-26 15:39:01.720082,127.52,-78.55,-0.88,-4144,-73,-823
2019-06-26 15:39:01.740068,127.52,-78.55,-0.88,-4143,-76,-839
2019-06-26 15:39:01.761073,127.52,-78.55,-0.88,-4135,-71,-837
2019-06-26 15:39:01.781078,127.52,-78.55,-0.88,-4138,-78,-824
2019-06-26 15:39:01.801082,127.52,-78.55,-0.88,-4130,-71,-819
2019-06-26 15:39:01.819088,127.50,-78.56,-0.88,-4141,-63,-814
2019-06-26 15:39:01.839092,127.50,-78.56,-0.88,-4135,-64,-820
2019-06-26 15:39:01.859113,127.50,-78.56,-0.88,-4136,-67,-826
2019-06-26 15:39:01.880100,127.50,-78.56,-0.88,-4132,-69,-821
2019-06-26 15:39:01.900105,127.47,-78.56,-0.88,-4130,-74,-810
2019-06-26 15:39:01.920109,127.46,-78.56,-0.88,-4128,-72,-817
2019-06-26 15:39:01.941114,127.47,-78.57,-0.88,-4132,-72,-815
2019-06-26 15:39:01.961118,127.47,-78.57,-0.88,-4120,-66,-827
2019-06-26 15:39:01.981122,127.47,-78.57,-0.88,-4131,-66,-848
2019-06-26 15:39:01.999127,127.49,-78.56,-0.89,-4131,-70,-842
2019-06-26 15:39:02.019131,127.49,-78.56,-0.89,-4128,-67,-841
2019-06-26 15:39:02.039137,127.48,-78.56,-0.89,-4131,-61,-832
2019-06-26 15:39:02.060141,127.47,-78.56,-0.88,-4135,-55,-831
2019-06-26 15:39:02.080144,127.47,-78.56,-0.88,-4141,-55,-855
2019-06-26 15:39:02.101150,127.47,-78.56,-0.88,-4124,-64,-846
2019-06-26 15:39:02.121154,127.50,-78.55,-0.88,-4123,-63,-843
2019-06-26 15:39:02.141158,127.47,-78.56,-0.88,-4116,-68,-831
2019-06-26 15:39:02.158162,127.50,-78.55,-0.88,-4140,-60,-837
2019-06-26 15:39:02.179169,127.47,-78.56,-0.88,-4134,-70,-828
2019-06-26 15:39:02.199171,127.47,-78.56,-0.88,-4141,-62,-834
2019-06-26 15:39:02.219175,127.47,-78.56,-0.88,-4132,-68,-840
2019-06-26 15:39:02.240181,127.50,-78.55,-0.88,-4135,-63,-839
2019-06-26 15:39:02.260186,127.48,-78.55,-0.88,-4131,-68,-835
2019-06-26 15:39:02.281190,127.48,-78.55,-0.88,-4134,-68,-835
2019-06-26 15:39:02.301194,127.48,-78.55,-0.88,-4136,-64,-833
2019-06-26 15:39:02.321202,127.48,-78.55,-0.88,-4135,-57,-836
2019-06-26 15:39:02.339205,127.46,-78.56,-0.88,-4129,-70,-832
2019-06-26 15:39:02.359208,127.49,-78.55,-0.87,-4128,-68,-838
2019-06-26 15:39:02.379212,127.48,-78.55,-0.88,-4131,-69,-846
2019-06-26 15:39:02.400217,127.48,-78.55,-0.88,-4117,-70,-849
2019-06-26 15:39:02.420239,127.51,-78.54,-0.88,-4129,-64,-840
2019-06-26 15:39:02.441245,127.51,-78.54,-0.88,-4132,-66,-837
2019-06-26 15:39:02.461230,127.51,-78.54,-0.88,-4131,-59,-834
2019-06-26 15:39:02.481253,127.51,-78.54,-0.88,-4125,-65,-843
2019-06-26 15:39:02.501258,127.51,-78.54,-0.88,-4120,-61,-836
2019-06-26 15:39:02.519244,127.51,-78.54,-0.88,-4128,-61,-834
2019-06-26 15:39:02.539266,127.51,-78.54,-0.88,-4117,-66,-836
2019-06-26 15:39:02.559253,127.51,-78.54,-0.88,-4120,-69,-833
2019-06-26 15:39:02.580275,127.51,-78.54,-0.88,-4127,-64,-841
